,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,36373276000,6569679000,1245000,0,4146897000,4039350000
1,2021,1,37744141000,8011481000,1267000,0,3575201000,3935168000
2,2021,2,44664087000,15302419000,1337000,0,5038952000,5274441000
3,2021,3,59015862000,18268964000,40746898000,0,7775174000,7796684000
