,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,5490831000,3347163000,498000,0,790990000,647799000
1,2021,1,5808963000,3592744000,504000,0,824566000,763036000
2,2021,2,6720352000,4366273000,505000,0,914607000,826159000
3,2021,3,7058437000,4593816000,506000,0,895937000,792511000
