,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,501000000.0,501000000.0,663500000.0,663500000.0
Change To Liabilities,11000000.0,11000000.0,63000000.0,63000000.0
Total Cashflows From Investing Activities,-1629000000.0,-1629000000.0,-1110000000.0,-1110000000.0
Net Borrowings,-1042000000.0,-1042000000.0,-1102500000.0,-1102500000.0
Total Cash From Financing Activities,-1738500000.0,-1738500000.0,-2165000000.0,-2165000000.0
Change To Operating Activities,-27000000.0,-27000000.0,34500000.0,34500000.0
Net Income,-1384500000.0,-1384500000.0,1947500000.0,1947500000.0
Change In Cash,-677000000.0,-677000000.0,891000000.0,891000000.0
Repurchase Of Stock,-1500000.0,-1500000.0,-1500000.0,-1500000.0
Total Cash From Operating Activities,2680000000.0,2680000000.0,4185500000.0,4185500000.0
Depreciation,2135500000.0,2135500000.0,2180000000.0,2180000000.0
Other Cashflows From Investing Activities,-103500000.0,-103500000.0,715500000.0,715500000.0
Dividends Paid,-746500000.0,-746500000.0,-578500000.0,-578500000.0
Change To Inventory,4500000.0,4500000.0,24000000.0,24000000.0
Change To Account Receivables,150000000.0,150000000.0,64500000.0,64500000.0
Other Cashflows From Financing Activities,51500000.0,51500000.0,-487500000.0,-487500000.0
Change To Netincome,1790500000.0,1790500000.0,-128000000.0,-128000000.0
Capital Expenditures,-2093000000.0,-2093000000.0,-2575500000.0,-2575500000.0
Issuance Of Stock,,,3500000.0,3500000.0
Effect Of Exchange Rate,,,-29500000.0,-29500000.0
