,2021-07-31,2021-04-30,2021-01-31,2020-10-31
Intangible Assets,107253000.0,110166000.0,114595000.0,119165000.0
Capital Surplus,1098703000.0,1032063000.0,965670000.0,906137000.0
Total Liab,731286000.0,777165000.0,779747000.0,477262000.0
Total Stockholder Equity,2620097000.0,2444984000.0,2266320000.0,2106379000.0
Deferred Long Term Liab,37335000.0,40007000.0,42072000.0,35472000.0
Other Current Liab,561293000.0,614972000.0,619582000.0,333721000.0
Total Assets,3351383000.0,3222149000.0,3046067000.0,2583641000.0
Common Stock,2000.0,2000.0,2000.0,2000.0
Other Current Assets,7000.0,9000.0,440000.0,85000.0
Retained Earnings,1524081000.0,1415223000.0,1299656000.0,1196738000.0
Other Liab,20819000.0,18947000.0,12402000.0,11905000.0
Good Will,437261000.0,436029000.0,436029000.0,436029000.0
Treasury Stock,-2689000.0,-2304000.0,992000.0,3502000.0
Other Assets,69390000.0,74864000.0,74050000.0,68274000.0
Cash,1064731000.0,1184980000.0,730504000.0,634265000.0
Total Current Liabilities,662837000.0,709546000.0,715952000.0,417392000.0
Deferred Long Term Asset Charges,7590000.0,13845000.0,14100000.0,15689000.0
Other Stockholder Equity,-2689000.0,-2304000.0,992000.0,3502000.0
Property Plant Equipment,105687000.0,106024000.0,110567000.0,107176000.0
Total Current Assets,2631792000.0,2495066000.0,2310826000.0,1852997000.0
Net Tangible Assets,2075583000.0,1898789000.0,1715696000.0,1551185000.0
Short Term Investments,1198785000.0,965453000.0,933122000.0,956167000.0
Net Receivables,334719000.0,313694000.0,611593000.0,236670000.0
Accounts Payable,21301000.0,18858000.0,23253000.0,21324000.0
