,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1629363000.0,1422649000.0,1501250000.0,119882000.0
Capital Surplus,4254262000.0,4248194000.0,4246922000.0,589241000.0
Total Liab,5285722000.0,5143639000.0,4395561000.0,3020888000.0
Total Stockholder Equity,5523426000.0,5482455000.0,4983945000.0,1152783000.0
Other Current Liab,244153000.0,228013000.0,191409000.0,77047000.0
Total Assets,10809148000.0,10626094000.0,9379506000.0,4173671000.0
Common Stock,1963000.0,2072000.0,2069000.0,1168000.0
Other Current Assets,88368000.0,438383000.0,119453000.0,58895000.0
Retained Earnings,1267201000.0,1232189000.0,734954000.0,562374000.0
Other Liab,472607000.0,499251000.0,519725000.0,129891000.0
Good Will,3141594000.0,2535360000.0,2536909000.0,785305000.0
Other Assets,25994000.0,22390000.0,30483000.0,21110000.0
Cash,224735000.0,90266000.0,19118000.0,423806000.0
Total Current Liabilities,2033180000.0,2252748000.0,1861178000.0,1074853000.0
Short Long Term Debt,2375000.0,9545000.0,11542000.0,15157000.0
Property Plant Equipment,1780963000.0,1730620000.0,1740196000.0,1023692000.0
Total Current Assets,4231234000.0,4915075000.0,3570668000.0,2223682000.0
Net Tangible Assets,752469000.0,1524446000.0,945786000.0,247596000.0
Net Receivables,2301578000.0,2311978000.0,1846485000.0,956454000.0
Long Term Debt,2416955000.0,2039053000.0,1652987000.0,1585210000.0
Inventory,1616553000.0,2074448000.0,1585612000.0,784527000.0
Accounts Payable,1004521000.0,1318446000.0,1123804000.0,600357000.0
Deferred Long Term Liab,,,,5900000.0
Deferred Long Term Asset Charges,,,,4653000.0
