,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,-345521000.0,206906000.0,241621000.0,-44623000.0
Total Cashflows From Investing Activities,-799087000.0,-302736000.0,131421000.0,-40122000.0
Net Borrowings,387970000.0,384341000.0,-318671000.0,17999000.0
Total Cash From Financing Activities,-173437000.0,377152000.0,-335601000.0,18080000.0
Change To Operating Activities,127061000.0,162503000.0,-28396000.0,18634000.0
Issuance Of Stock,202000.0,100000.0,235000.0,81000.0
Net Income,613145000.0,497235000.0,172580000.0,139914000.0
Change In Cash,134469000.0,71148000.0,-404688000.0,82879000.0
Repurchase Of Stock,-547911000.0,-7289000.0,-10418000.0,-10418000.0
Total Cash From Operating Activities,1106993000.0,-3268000.0,-200508000.0,104921000.0
Depreciation,139947000.0,127222000.0,134331000.0,29268000.0
Change To Inventory,519215000.0,-499343000.0,-340940000.0,-30409000.0
Change To Account Receivables,110632000.0,-483020000.0,-384123000.0,-28916000.0
Other Cashflows From Financing Activities,-13698000.0,-13698000.0,-6747000.0,-6747000.0
Change To Netincome,-57486000.0,-14771000.0,4419000.0,20080000.0
Capital Expenditures,-61886000.0,-59030000.0,-39263000.0,-28574000.0
