,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,17619000000,7815000000,2000000,59000000,729000000,1468000000
1,2021,1,21996000000,10344000000,2000000,68000000,1123000000,903000000
2,2021,2,22335000000,10445000000,2000000,72000000,1592000000,1281000000
3,2021,3,22639000000,10217000000,2000000,81000000,1811000000,1162000000
