,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,221733000.0,131706000.0,331513000.0,698482000.0
Total Liab,5996298000.0,6223102000.0,6244642000.0,5761826000.0
Total Stockholder Equity,-1530081000.0,-1541878000.0,-1469709000.0,-1191897000.0
Other Current Liab,957963000.0,963235000.0,1045814000.0,370960000.0
Total Assets,4466217000.0,4681224000.0,4774933000.0,4569929000.0
Common Stock,104000.0,104000.0,104000.0,100000.0
Retained Earnings,-1747030000.0,-1669009000.0,-1799437000.0,-1885950000.0
Other Liab,48736000.0,50058000.0,43593000.0,67031000.0
Treasury Stock,-4888000.0,-4679000.0,-1889000.0,-4529000.0
Other Assets,40400000.0,35507000.0,29384000.0,8983000.0
Cash,1864821000.0,2078451000.0,2086484000.0,2129440000.0
Total Current Liabilities,2030492000.0,2225630000.0,2220022000.0,2165594000.0
Other Stockholder Equity,-4888000.0,-4679000.0,-1889000.0,-4529000.0
Property Plant Equipment,1470624000.0,1506657000.0,1523474000.0,1492681000.0
Total Current Assets,2955193000.0,3133860000.0,3216875000.0,3045802000.0
Net Tangible Assets,-1530081000.0,-1541878000.0,-1469709000.0,-1209160000.0
Short Term Investments,528392000.0,523390000.0,608524000.0,461698000.0
Net Receivables,166497000.0,129410000.0,107043000.0,172464000.0
Long Term Debt,3049475000.0,3047983000.0,3060091000.0,2659243000.0
Inventory,66621000.0,59914000.0,59613000.0,52152000.0
Accounts Payable,1072529000.0,1262395000.0,1174208000.0,1156624000.0
Long Term Investments,,5200000.0,5200000.0,5200000.0
Intangible Assets,,,,16863000.0
Other Current Assets,,,,179843000.0
Good Will,,,,400000.0
