,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-11121000.0,84429000.0,-146925000.0,-347833000.0
Change To Liabilities,-189941000.0,-1709000.0,58416000.0,-120995000.0
Total Cashflows From Investing Activities,-78240000.0,15927000.0,-212331000.0,-426286000.0
Total Cash From Financing Activities,-2504000.0,-300009000.0,-143000.0,-99941000.0
Change To Operating Activities,13392000.0,7252000.0,-62268000.0,88586000.0
Net Income,-78021000.0,130428000.0,18234000.0,23818000.0
Change In Cash,-213630000.0,-8033000.0,-42956000.0,-313499000.0
Effect Of Exchange Rate,-2038000.0,610000.0,-7078000.0,5985000.0
Total Cash From Operating Activities,-130848000.0,275439000.0,176596000.0,206743000.0
Depreciation,81917000.0,77925000.0,80312000.0,-54421000.0
Other Cashflows From Investing Activities,5200000.0,5200000.0,5200000.0,5200000.0
Change To Inventory,-7365000.0,276000.0,-7734000.0,2345000.0
Change To Account Receivables,-37909000.0,-22187000.0,2528000.0,165000.0
Other Cashflows From Financing Activities,-2504000.0,11000.0,45000.0,60000.0
Change To Netincome,85175000.0,81557000.0,85036000.0,79582000.0
Capital Expenditures,-28521000.0,-24624000.0,-24448000.0,-39737000.0
Repurchase Of Stock,,-300020000.0,-188000.0,-100001000.0
