,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,2161200000.0,2211300000.0,2242700000.0,2284600000.0
Capital Surplus,2161500000.0,2133700000.0,2116800000.0,2088100000.0
Total Liab,4527200000.0,4487500000.0,4524500000.0,4675500000.0
Total Stockholder Equity,2880800000.0,2804700000.0,2665500000.0,2540200000.0
Minority Interest,100400000.0,102900000.0,97600000.0,95900000.0
Other Current Liab,177600000.0,174800000.0,257300000.0,248600000.0
Total Assets,7508400000.0,7395100000.0,7287600000.0,7311600000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,115900000.0,89600000.0,82100000.0,51200000.0
Retained Earnings,1255700000.0,1160100000.0,1050800000.0,937400000.0
Other Liab,491200000.0,501100000.0,478200000.0,468600000.0
Good Will,3424700000.0,3455300000.0,3454800000.0,3461500000.0
Treasury Stock,-538400000.0,-491100000.0,-504100000.0,-487300000.0
Other Assets,37100000.0,36200000.0,43000000.0,31700000.0
Cash,708800000.0,526200000.0,433000000.0,493000000.0
Total Current Liabilities,680000000.0,601800000.0,630200000.0,664500000.0
Other Stockholder Equity,-288300000.0,-241900000.0,-260300000.0,-272100000.0
Property Plant Equipment,260200000.0,270900000.0,279400000.0,288800000.0
Total Current Assets,1450600000.0,1253000000.0,1123400000.0,1106200000.0
Long Term Investments,174600000.0,168400000.0,144300000.0,138800000.0
Net Tangible Assets,-2705100000.0,-2861900000.0,-3032000000.0,-3205900000.0
Short Term Investments,3100000.0,3200000.0,3300000.0,3200000.0
Net Receivables,514300000.0,513400000.0,489300000.0,474100000.0
Long Term Debt,3300300000.0,3329700000.0,3358700000.0,3488300000.0
Accounts Payable,227700000.0,212200000.0,203500000.0,193200000.0
