,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,10909000000,7014000000,0,72000000,1591000000,138000000
1,2021,1,10756000000,6849000000,0,78000000,1798000000,1476000000
2,2021,2,11220000000,7063000000,0,76000000,2198000000,1660000000
3,2021,3,11583000000,7312000000,0,76000000,2266000000,1760000000
