,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,25480317000.0,26386870000.0,26032866000.0,26808668000.0
Capital Surplus,142210456000.0,141605410000.0,141339690000.0,139766099000.0
Total Liab,399419916000.0,357352112000.0,360124363000.0,348834485000.0
Total Stockholder Equity,235186090000.0,238993243000.0,229757391000.0,218635019000.0
Minority Interest,15653267000.0,15511482000.0,16347069000.0,15621578000.0
Other Current Liab,51894042000.0,50312866000.0,42861830000.0,38816935000.0
Total Assets,650259273000.0,611856837000.0,606228823000.0,583091082000.0
Common Stock,43829324000.0,43794280000.0,43506755000.0,43385311000.0
Other Current Assets,5936601000.0,5370669000.0,4993076000.0,5529993000.0
Retained Earnings,62115256000.0,66087018000.0,55464319000.0,46881134000.0
Other Liab,20280958000.0,18757989000.0,19723512000.0,20323452000.0
Good Will,51802516000.0,51866716000.0,53909195000.0,54121634000.0
Treasury Stock,-12968946000.0,-12493465000.0,-10553373000.0,-11397525000.0
Other Assets,29122903000.0,21557545000.0,19471028000.0,19278644000.0
Cash,53418954000.0,52986781000.0,73782767000.0,51538071000.0
Total Current Liabilities,192626063000.0,182693814000.0,167849937000.0,171896666000.0
Deferred Long Term Asset Charges,4937256000.0,5029981000.0,5082628000.0,5477373000.0
Short Long Term Debt,6539484000.0,5952570000.0,6251531000.0,9250072000.0
Other Stockholder Equity,-11009839000.0,-10534358000.0,-8594266000.0,-9438418000.0
Property Plant Equipment,262705003000.0,254703236000.0,245817336000.0,241827936000.0
Total Current Assets,260233503000.0,237360914000.0,242201367000.0,224012867000.0
Long Term Investments,20915031000.0,19981556000.0,18797031000.0,17041333000.0
Net Tangible Assets,157903257000.0,160739657000.0,149815330000.0,137704717000.0
Net Receivables,119105173000.0,98840339000.0,91581512000.0,100614094000.0
Long Term Debt,180595105000.0,150495911000.0,167059726000.0,151512981000.0
Inventory,77830371000.0,75869075000.0,66949633000.0,61988104000.0
Accounts Payable,83059564000.0,70892933000.0,62059259000.0,73268234000.0
