,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,2,13315000000,6953000000,216000000,1063000000,0,0
1,2020,3,13499000000,6093000000,216000000,2765000000,0,0
2,2020,4,14926000000,9156000000,216000000,2765000000,0,0
3,2021,1,15249000000,8313000000,216000000,0,0,0
