Date,Dividends
2014-05-20,0.07369
2014-12-04,0.1246
2015-05-14,0.067144
2015-12-09,0.117431
2016-05-19,0.068978
2016-12-05,0.128214
2017-05-11,0.065688
2017-12-08,0.164483
2018-05-07,0.082
2018-12-06,0.168
2019-05-06,0.075
2019-12-06,0.177
2020-05-11,0.072704
2020-12-04,0.211351
2021-05-14,0.082022
2021-12-03,0.212198
