,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,52663000000,36410000000,1000000,150000000,6225000000,5415000000
1,2021,1,54773000000,34741000000,1000000,151000000,7412000000,6501000000
2,2021,2,55204000000,34358000000,1000000,151000000,6564000000,5528000000
3,2021,3,55912000000,34740000000,1000000,171000000,6610000000,6072000000
