,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,11466000.0,17262000.0,22995000.0,28666000.0
Capital Surplus,3454218000.0,3415598000.0,2931249000.0,2865964000.0
Total Liab,7345724000.0,6109548000.0,6077055000.0,6124471000.0
Total Stockholder Equity,5793070000.0,5733679000.0,4882215000.0,4818779000.0
Minority Interest,4593564000.0,4671686000.0,4954818000.0,5077036000.0
Other Current Liab,229135000.0,231692000.0,218840000.0,236366000.0
Total Assets,17732358000.0,16514913000.0,15914088000.0,16020286000.0
Common Stock,106000.0,105000.0,102000.0,102000.0
Other Current Assets,8945000.0,12098000.0,6657000.0,8596000.0
Retained Earnings,2320878000.0,2291966000.0,1923771000.0,1920635000.0
Treasury Stock,17868000.0,26010000.0,27093000.0,32078000.0
Other Assets,14018631000.0,12938037000.0,12606220000.0,12396681000.0
Cash,1800808000.0,1142281000.0,708810000.0,1008680000.0
Total Current Liabilities,255055000.0,283989000.0,255983000.0,307887000.0
Other Stockholder Equity,20553000.0,28672000.0,29452000.0,34395000.0
Total Current Assets,2775761000.0,2707454000.0,2416024000.0,2696898000.0
Long Term Investments,926500000.0,852160000.0,868849000.0,898041000.0
Net Tangible Assets,5781604000.0,5716417000.0,4859220000.0,4790113000.0
Short Term Investments,312761000.0,911387000.0,1138174000.0,1053263000.0
Net Receivables,653247000.0,641688000.0,562383000.0,626359000.0
Long Term Debt,7090669000.0,5825559000.0,5821072000.0,5816584000.0
Accounts Payable,9187000.0,9393000.0,8272000.0,10775000.0
