,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,29121043000.0,28963404000.0,28740250000.0,27446484000.0
Capital Surplus,4715015000.0,4670508000.0,4651264000.0,5400774000.0
Total Liab,25876084000.0,24897903000.0,24788441000.0,24108654000.0
Total Stockholder Equity,14954794000.0,14352794000.0,13662220000.0,13780155000.0
Minority Interest,383359000.0,372881000.0,362477000.0,351138000.0
Other Current Liab,2093521000.0,1975160000.0,2127283000.0,2244125000.0
Total Assets,41214237000.0,39623578000.0,38813138000.0,38239947000.0
Common Stock,5287000.0,5278000.0,5273000.0,5261000.0
Other Current Assets,557836000.0,412670000.0,480549000.0,1804562000.0
Retained Earnings,10233288000.0,9676246000.0,9005199000.0,8374975000.0
Other Liab,4609749000.0,4444347000.0,4221838000.0,4343974000.0
Treasury Stock,1204000.0,762000.0,484000.0,-855000.0
Other Assets,1072681000.0,1231979000.0,1113758000.0,1117414000.0
Cash,2280278000.0,3676487000.0,4437662000.0,3370092000.0
Total Current Liabilities,6309344000.0,4036626000.0,5814040000.0,6084746000.0
Short Long Term Debt,2026908000.0,26582000.0,1821918000.0,2027241000.0
Other Stockholder Equity,1204000.0,762000.0,484000.0,-855000.0
Property Plant Equipment,3586942000.0,2669610000.0,2290505000.0,2286604000.0
Total Current Assets,7278537000.0,6604640000.0,6515906000.0,7022158000.0
Long Term Investments,155034000.0,153945000.0,152719000.0,149706000.0
Net Tangible Assets,-14166249000.0,-14610610000.0,-15078030000.0,-13883910000.0
Short Term Investments,2967545000.0,1152803000.0,135485000.0,362953000.0
Net Receivables,1002052000.0,977284000.0,1087134000.0,1104202000.0
Long Term Debt,14064980000.0,16082478000.0,14592121000.0,13512613000.0
Inventory,470826000.0,385396000.0,375076000.0,380349000.0
Accounts Payable,693184000.0,523179000.0,488770000.0,395397000.0
Good Will,,,,217581000.0
