Date,Closing Price
1973-02-21,1.9655019044876099
1973-02-22,1.9831033945083618
1973-02-23,1.9009621143341064
1973-02-26,1.8774950504302979
1973-02-27,1.85989248752594
1973-02-28,1.854025959968567
1973-03-01,1.85989248752594
1973-03-02,1.8584768772125244
1973-03-05,1.8525758981704712
1973-03-06,1.8112773895263672
1973-03-07,1.758177399635315
1973-03-08,1.7699778079986572
1973-03-09,1.7817782163619995
1973-03-12,1.7699778079986572
1973-03-13,1.7699778079986572
1973-03-14,1.758177399635315
1973-03-15,1.6519792079925537
1973-03-16,1.6165802478790283
1973-03-19,1.5988805294036865
1973-03-20,1.5870801210403442
1973-03-21,1.5988805294036865
1973-03-22,1.6165802478790283
1973-03-23,1.6224793195724487
1973-03-26,1.6224793195724487
1973-03-27,1.7050788402557373
1973-03-28,1.7522788047790527
1973-03-29,1.8702765703201294
1973-03-30,1.8525758981704712
1973-04-02,1.834877371788025
1973-04-03,1.8230775594711304
1973-04-04,1.7522788047790527
1973-04-05,1.7463781833648682
1973-04-06,1.6401795148849487
1973-04-09,1.6106795072555542
1973-04-10,1.663779377937317
1973-04-11,1.7640773057937622
1973-04-12,1.828977346420288
1973-04-13,1.817177653312683
1973-04-16,1.7699778079986572
1973-04-17,1.7699778079986572
1973-04-18,1.7227783203125
1973-04-19,1.6991788148880005
1973-04-23,1.6991788148880005
1973-04-24,1.7109791040420532
1973-04-25,1.6460797786712646
1973-04-26,1.6519792079925537
1973-04-27,1.604779839515686
1973-04-30,1.6932802200317383
1973-05-01,1.663779377937317
1973-05-02,1.6460797786712646
1973-05-03,1.6224793195724487
1973-05-04,1.6460797786712646
1973-05-07,1.6283800601959229
1973-05-08,1.5988805294036865
1973-05-09,1.5988805294036865
1973-05-10,1.5575801134109497
1973-05-11,1.5811800956726074
1973-05-14,1.5457799434661865
1973-05-15,1.5103814601898193
1973-05-16,1.5103814601898193
1973-05-17,1.4867807626724243
1973-05-18,1.4808812141418457
1973-05-21,1.463181734085083
1973-05-22,1.4513821601867676
1973-05-23,1.463181734085083
1973-05-24,1.4690815210342407
1973-05-25,1.5044822692871094
1973-05-29,1.5103814601898193
1973-05-30,1.463181734085083
1973-05-31,1.4749815464019775
1973-06-01,1.463181734085083
1973-06-04,1.463181734085083
1973-06-05,1.4395824670791626
1973-06-06,1.463181734085083
1973-06-07,1.4218829870224
1973-06-08,1.4454820156097412
1973-06-11,1.427781581878662
1973-06-12,1.4926807880401611
1973-06-13,1.5280803442001343
1973-06-14,1.5280803442001343
1973-06-15,1.4749815464019775
1973-06-18,1.433681845664978
1973-06-19,1.4100829362869263
1973-06-20,1.4041823148727417
1973-06-21,1.3864825963974
1973-06-22,1.3805829286575317
1973-06-25,1.4041823148727417
1973-06-26,1.4218829870224
1973-06-27,1.4454820156097412
1973-06-28,1.4690815210342407
1973-06-29,1.551680564880371
1973-07-02,1.5575801134109497
1973-07-03,1.5752801895141602
1973-07-05,1.7168785333633423
1973-07-06,1.7286790609359741
1973-07-09,1.6578792333602905
1973-07-10,1.6755787134170532
1973-07-11,1.7050788402557373
1973-07-12,1.6932802200317383
1973-07-13,1.6873782873153687
1973-07-16,1.7404781579971313
1973-07-17,1.7935770750045776
1973-07-18,1.7935770750045776
1973-07-19,1.817177653312683
1973-07-20,1.828977346420288
1973-07-23,1.8112773895263672
1973-07-24,1.817177653312683
1973-07-25,1.7935770750045776
1973-07-26,1.7758779525756836
1973-07-27,1.7817782163619995
1973-07-30,1.7522788047790527
1973-07-31,1.7817782163619995
1973-08-01,1.7463781833648682
1973-08-02,1.7699778079986572
1973-08-03,1.758177399635315
1973-08-06,1.7286790609359741
1973-08-07,1.734579086303711
1973-08-08,1.734579086303711
1973-08-09,1.7463781833648682
1973-08-10,1.734579086303711
1973-08-13,1.7168785333633423
1973-08-14,1.7463781833648682
1973-08-15,1.7463781833648682
1973-08-16,1.734579086303711
1973-08-17,1.734579086303711
1973-08-20,1.7227783203125
1973-08-21,1.7109791040420532
1973-08-22,1.6991788148880005
1973-08-23,1.6991788148880005
1973-08-24,1.7522788047790527
1973-08-27,1.7876771688461304
1973-08-28,1.8525758981704712
1973-08-29,1.9587759971618652
1973-08-30,1.9587759971618652
1973-08-31,1.935175895690918
1973-09-04,2.0236732959747314
1973-09-05,2.0944738388061523
1973-09-06,2.1239736080169678
1973-09-07,2.1003730297088623
1973-09-10,2.1239736080169678
1973-09-11,2.171171188354492
1973-09-12,2.1593732833862305
1973-09-13,2.153473138809204
1973-09-14,2.153473138809204
1973-09-17,2.2478713989257812
1973-09-18,2.2714717388153076
1973-09-19,2.318671703338623
1973-09-20,2.3481698036193848
1973-09-21,2.3127710819244385
1973-09-24,2.230172634124756
1973-09-25,2.2655715942382812
1973-09-26,2.2655715942382812
1973-09-27,2.218372106552124
1973-09-28,2.230172634124756
1973-10-01,2.1829731464385986
1973-10-02,2.218372106552124
1973-10-03,2.230172634124756
1973-10-04,2.2950713634490967
1973-10-05,2.283271074295044
1973-10-08,2.2655715942382812
1973-10-09,2.2950713634490967
1973-10-10,2.283271074295044
1973-10-11,2.3009729385375977
1973-10-12,2.2655715942382812
1973-10-15,2.2006726264953613
1973-10-16,2.153473138809204
1973-10-17,2.076774835586548
1973-10-18,2.017775297164917
1973-10-19,2.041374444961548
1973-10-22,2.0059752464294434
1973-10-23,2.029575824737549
1973-10-24,1.9705744981765747
1973-10-25,1.9528743028640747
1973-10-26,1.935175895690918
1973-10-29,1.946975827217102
1973-10-30,1.935175895690918
1973-10-31,1.9292762279510498
1973-11-01,1.935175895690918
1973-11-02,1.9115759134292603
1973-11-05,1.9174768924713135
1973-11-06,1.8938746452331543
1973-11-07,1.8525758981704712
1973-11-08,1.8643767833709717
1973-11-09,1.817177653312683
1973-11-12,1.758177399635315
1973-11-13,1.6932802200317383
1973-11-14,1.5988805294036865
1973-11-15,1.6401795148849487
1973-11-16,1.7463781833648682
1973-11-19,1.7286790609359741
1973-11-20,1.5929797887802124
1973-11-21,1.634279727935791
1973-11-23,1.6165802478790283
1973-11-26,1.6106795072555542
1973-11-27,1.5575801134109497
1973-11-28,1.569380283355713
1973-11-29,1.6165802478790283
1973-11-30,1.604779839515686
1973-12-03,1.5929797887802124
1973-12-04,1.6165802478790283
1973-12-05,1.6519792079925537
1973-12-06,1.6519792079925537
1973-12-07,1.7109791040420532
1973-12-10,1.6519792079925537
1973-12-11,1.5929797887802124
1973-12-12,1.5929797887802124
1973-12-13,1.5752801895141602
1973-12-14,1.5870801210403442
1973-12-17,1.4926807880401611
1973-12-18,1.5044822692871094
1973-12-19,1.5634804964065552
1973-12-20,1.5811800956726074
1973-12-21,1.5988805294036865
1973-12-24,1.5575801134109497
1973-12-26,1.5457799434661865
1973-12-27,1.5339809656143188
1973-12-28,1.4749815464019775
1973-12-31,1.4808812141418457
1974-01-02,1.4926807880401611
1974-01-03,1.5575801134109497
1974-01-04,1.6401795148849487
1974-01-07,1.6755787134170532
1974-01-08,1.6755787134170532
1974-01-09,1.6519792079925537
1974-01-10,1.6519792079925537
1974-01-11,1.6283800601959229
1974-01-14,1.5575801134109497
1974-01-15,1.569380283355713
1974-01-16,1.5634804964065552
1974-01-17,1.5811800956726074
1974-01-18,1.5457799434661865
1974-01-21,1.5457799434661865
1974-01-22,1.539880633354187
1974-01-23,1.5575801134109497
