,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,32465187000,23704518000,2652000,0,34138000,1401073000
1,2021,1,34347073000,25174691000,2824000,0,42014000,1173736000
2,2021,2,33691962000,25807947000,2826000,0,50914000,1398169000
3,2021,3,32665566000,26198068000,2827000,0,456958000,1881512000
