,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,6295000000,4202000000,55000000,81000000,2941000000,2773000000
1,2021,1,6333000000,4253000000,55000000,81000000,3084000000,2846000000
2,2021,2,6462000000,4321000000,55000000,84000000,3207000000,2982000000
3,2021,3,6390000000,4273000000,55000000,85000000,3372000000,3075000000
