,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-1359000000.0,-435000000.0,16000000.0,124000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1360000000.0,10740000000.0,-2130000000.0,-2332000000.0
Net Borrowings,-4953000000.0,-3178000000.0,-818000000.0,-2087000000.0
Total Cash From Financing Activities,-5648000000.0,-3825000000.0,-886000000.0,-2376000000.0
Net Income,706000000.0,7743000000.0,886000000.0,911000000.0
Change In Cash,-4731000000.0,9582000000.0,-664000000.0,-309000000.0
Repurchase Of Stock,-249000000.0,-96000000.0,-16000000.0,-10000000.0
Effect Of Exchange Rate,-174000000.0,130000000.0,-204000000.0,120000000.0
Total Cash From Operating Activities,2432000000.0,2556000000.0,2556000000.0,4283000000.0
Depreciation,2766000000.0,1506000000.0,2023000000.0,975000000.0
Other Cashflows From Investing Activities,607000000.0,-607000000.0,-607000000.0,-748000000.0
Dividends Paid,-121000000.0,-446000000.0,-52000000.0,-52000000.0
Other Cashflows From Financing Activities,-325000000.0,-105000000.0,-105000000.0,-279000000.0
Change To Netincome,-430000000.0,-7303000000.0,-353000000.0,1092000000.0
Capital Expenditures,-1594000000.0,-1366000000.0,-2184000000.0,-2257000000.0
