,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,11086000000.0,11115000000.0,11286000000.0,11488000000.0
Total Liab,76746000000.0,81011000000.0,83858000000.0,86791000000.0
Total Stockholder Equity,23302000000.0,23362000000.0,12227000000.0,11235000000.0
Minority Interest,9108000000.0,9237000000.0,6925000000.0,7025000000.0
Other Current Liab,15510000000.0,7992000000.0,18190000000.0,11431000000.0
Total Assets,109156000000.0,113610000000.0,103010000000.0,105051000000.0
Common Stock,23302000000.0,5638000000.0,12227000000.0,5526000000.0
Other Current Assets,325000000.0,2022000000.0,16983000000.0,16550000000.0
Other Liab,12416000000.0,12558000000.0,11984000000.0,12338000000.0
Good Will,16907000000.0,17124000000.0,16793000000.0,17044000000.0
Other Assets,13377000000.0,12408000000.0,12786000000.0,11003000000.0
Cash,9791000000.0,14522000000.0,4940000000.0,5604000000.0
Total Current Liabilities,21945000000.0,24458000000.0,27249000000.0,28117000000.0
Deferred Long Term Asset Charges,5506000000.0,5747000000.0,6311000000.0,6416000000.0
Short Long Term Debt,4703000000.0,7512000000.0,7832000000.0,8123000000.0
Property Plant Equipment,29919000000.0,30439000000.0,28260000000.0,28751000000.0
Total Current Assets,25285000000.0,29596000000.0,33442000000.0,33655000000.0
Long Term Investments,12582000000.0,12928000000.0,443000000.0,3110000000.0
Net Tangible Assets,-4691000000.0,-4877000000.0,-15852000000.0,-17297000000.0
Short Term Investments,3463000000.0,2738000000.0,1498000000.0,1035000000.0
Net Receivables,9612000000.0,7966000000.0,8535000000.0,7323000000.0
Long Term Debt,36189000000.0,38141000000.0,40451000000.0,42297000000.0
Inventory,2094000000.0,1523000000.0,1486000000.0,1718000000.0
Capital Surplus,,4233000000.0,,4538000000.0
Deferred Long Term Liab,,424000000.0,,331000000.0
Retained Earnings,,28078000000.0,,20084000000.0
Treasury Stock,,-14587000000.0,,-18913000000.0
Other Stockholder Equity,,-14420000000.0,,-18437000000.0
Accounts Payable,,6244000000.0,,5913000000.0
