,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,9255034000,7186221000,221553000,163739000,2219829000,1772546000
1,2020,4,9131845000,6893962000,221553000,162714000,2185244000,1893857000
2,2021,2,9038128000,6773282000,221553000,162739000,2295948000,1900149000
3,2021,3,8883863000,6609970000,221553000,161565000,1989422000,1688192000
