,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,31689036000,19357726000,292877000,392455000,4400154000,4222970000
1,2021,1,33158539000,19958883000,292888000,392455000,4210125000,3961179000
2,2021,2,32987207000,20174772000,292979000,392455000,4320170000,4101593000
3,2021,3,33830926000,20385008000,292994000,0,4441366000,4168322000
