,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,151000000.0,158000000.0,168000000.0,169000000.0
Capital Surplus,1996000000.0,1996000000.0,2002000000.0,2002000000.0
Total Liab,14544000000.0,14354000000.0,14769000000.0,14796000000.0
Total Stockholder Equity,23618000000.0,23689000000.0,23674000000.0,23341000000.0
Minority Interest,8472000000.0,8485000000.0,8405000000.0,8369000000.0
Other Current Liab,521000000.0,626000000.0,1150000000.0,675000000.0
Total Assets,46634000000.0,46528000000.0,46848000000.0,46506000000.0
Common Stock,28746000000.0,28995000000.0,29238000000.0,29236000000.0
Other Current Assets,547000000.0,522000000.0,806000000.0,84000000.0
Retained Earnings,-7132000000.0,-7320000000.0,-7571000000.0,-7949000000.0
Other Liab,7425000000.0,7419000000.0,7298000000.0,7232000000.0
Good Will,4769000000.0,4769000000.0,4769000000.0,4769000000.0
Treasury Stock,8000000.0,18000000.0,5000000.0,52000000.0
Other Assets,4194000000.0,4092000000.0,3853000000.0,3699000000.0
Cash,5043000000.0,5138000000.0,5672000000.0,5188000000.0
Total Current Liabilities,1980000000.0,1798000000.0,2331000000.0,2220000000.0
Deferred Long Term Asset Charges,55000000.0,61000000.0,58000000.0,98000000.0
Short Long Term Debt,10000000.0,7000000.0,3000000.0,7000000.0
Other Stockholder Equity,8000000.0,18000000.0,5000000.0,52000000.0
Property Plant Equipment,24747000000.0,24755000000.0,24628000000.0,24628000000.0
Total Current Assets,8011000000.0,8039000000.0,8784000000.0,8143000000.0
Long Term Investments,4762000000.0,4715000000.0,4646000000.0,5098000000.0
Net Tangible Assets,18698000000.0,18762000000.0,18737000000.0,18403000000.0
Net Receivables,600000000.0,554000000.0,530000000.0,766000000.0
Long Term Debt,5073000000.0,5077000000.0,5080000000.0,5291000000.0
Inventory,1821000000.0,1825000000.0,1776000000.0,1878000000.0
Accounts Payable,1444000000.0,1157000000.0,1168000000.0,929000000.0
