,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,209000000.0,28000000.0,-101000000.0,203000000.0
Total Cashflows From Investing Activities,-499000000.0,-603000000.0,-408000000.0,-405000000.0
Net Borrowings,32000000.0,39000000.0,8000000.0,34000000.0
Total Cash From Financing Activities,-646000000.0,-570000000.0,-409000000.0,-789000000.0
Change To Operating Activities,-58000000.0,-99000000.0,-16000000.0,-178000000.0
Net Income,347000000.0,411000000.0,538000000.0,685000000.0
Change In Cash,-95000000.0,-534000000.0,484000000.0,444000000.0
Repurchase Of Stock,-250000000.0,-250000000.0,-250000000.0,-250000000.0
Total Cash From Operating Activities,1050000000.0,639000000.0,1302000000.0,1638000000.0
Depreciation,538000000.0,515000000.0,517000000.0,144000000.0
Other Cashflows From Investing Activities,54000000.0,35000000.0,1000000.0,32000000.0
Dividends Paid,-158000000.0,-159000000.0,-158000000.0,-160000000.0
Change To Inventory,-72000000.0,-97000000.0,-20000000.0,45000000.0
Change To Account Receivables,-21000000.0,-29000000.0,35000000.0,-34000000.0
Other Cashflows From Financing Activities,-270000000.0,-200000000.0,-259000000.0,-663000000.0
Change To Netincome,107000000.0,-90000000.0,349000000.0,771000000.0
Capital Expenditures,-569000000.0,-658000000.0,-539000000.0,-546000000.0
Investments,,,126000000.0,61000000.0
Effect Of Exchange Rate,,,-1000000.0,-1000000.0
