,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,107733000000,70695000000,10640000000,578500000,10750500000,8803000000
1,2020,4,107733000000,70695000000,10640000000,578500000,10750500000,8803000000
2,2021,1,102867000000,70496000000,10640000000,746500000,10433500000,11818000000
3,2021,2,102867000000,70496000000,10640000000,746500000,10433500000,11818000000
