,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,458000000.0,448000000.0,484000000.0,489000000.0
Total Liab,14111000000.0,13791000000.0,13911000000.0,13856000000.0
Total Stockholder Equity,-3856000000.0,-3910000000.0,-3832000000.0,-4024000000.0
Minority Interest,602000000.0,624000000.0,631000000.0,641000000.0
Other Current Liab,2882000000.0,2983000000.0,2724000000.0,2532000000.0
Total Assets,10857000000.0,10505000000.0,10710000000.0,10473000000.0
Common Stock,86000000.0,68000000.0,4000000.0,4000000.0
Other Current Assets,399000000.0,379000000.0,446000000.0,432000000.0
Retained Earnings,-2633000000.0,-2855000000.0,-3076000000.0,-3241000000.0
Other Liab,1552000000.0,1575000000.0,1609000000.0,1678000000.0
Good Will,1742000000.0,1727000000.0,1773000000.0,1700000000.0
Treasury Stock,-1309000000.0,-1123000000.0,-815000000.0,-819000000.0
Other Assets,624000000.0,671000000.0,644000000.0,744000000.0
Cash,1923000000.0,1725000000.0,1782000000.0,1733000000.0
Total Current Liabilities,6716000000.0,6395000000.0,6673000000.0,6291000000.0
Deferred Long Term Asset Charges,334000000.0,341000000.0,334000000.0,456000000.0
Other Stockholder Equity,-803000000.0,-823000000.0,-815000000.0,-819000000.0
Property Plant Equipment,1352000000.0,1313000000.0,1316000000.0,1269000000.0
Total Current Assets,6681000000.0,6346000000.0,6493000000.0,6271000000.0
Net Tangible Assets,-6056000000.0,-6085000000.0,-6089000000.0,-6213000000.0
Net Receivables,3686000000.0,3556000000.0,3606000000.0,3439000000.0
Long Term Debt,5457000000.0,5457000000.0,5262000000.0,5512000000.0
Inventory,673000000.0,686000000.0,659000000.0,667000000.0
Accounts Payable,1569000000.0,1459000000.0,1453000000.0,1392000000.0
Capital Surplus,,,55000000.0,32000000.0
