,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,65155000000,53723000000,0,1000000,3072000000,2369000000
1,2021,1,62205000000,51060000000,0,0,2327000000,2575000000
2,2021,2,64601000000,53004000000,0,0,3587000000,3209000000
3,2021,3,63873000000,52409000000,0,0,3523000000,3660000000
