,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,55481000000,35197000000,13819000000,167000000,2346000000,1998000000
1,2021,1,55614000000,35268000000,13944000000,163000000,2539000000,2168000000
2,2021,2,55895000000,35373000000,14040000000,166000000,2130000000,1861000000
3,2021,3,57137000000,36371000000,14135000000,168000000,2196000000,1885000000
