,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,2609459000,367088000,6000,0,705617000,497776000
1,2021,1,2692292000,363469000,6000,0,485230000,506904000
2,2021,2,2885646000,381719000,6000,0,613210000,543793000
3,2021,3,3152790000,454423000,7000,0,632932000,538936000
