,2021-04-30,2021-01-31,2020-10-31,2020-07-31
Change To Liabilities,53000000.0,54000000.0,33000000.0,-9000000.0
Total Cashflows From Investing Activities,-73000000.0,-124000000.0,-63000000.0,-351000000.0
Total Cash From Financing Activities,-221000000.0,-43000000.0,-215000000.0,22000000.0
Change To Operating Activities,91000000.0,-37000000.0,-39000000.0,16000000.0
Issuance Of Stock,1000000.0,28000000.0,1000000.0,31000000.0
Net Income,186000000.0,172000000.0,217000000.0,176000000.0
Change In Cash,106000000.0,136000000.0,64000000.0,-140000000.0
Repurchase Of Stock,-222000000.0,-69000000.0,-216000000.0,-2000000.0
Effect Of Exchange Rate,-2000000.0,8000000.0,4000000.0,6000000.0
Total Cash From Operating Activities,402000000.0,295000000.0,338000000.0,183000000.0
Depreciation,85000000.0,87000000.0,87000000.0,80000000.0
Change To Inventory,-23000000.0,-23000000.0,18000000.0,-28000000.0
Change To Account Receivables,-23000000.0,-38000000.0,-37000000.0,-66000000.0
Change To Netincome,25000000.0,58000000.0,62000000.0,7000000.0
Capital Expenditures,-33000000.0,-28000000.0,-30000000.0,-32000000.0
Other Cashflows From Financing Activities,,-2000000.0,-2000000.0,-2000000.0
Net Borrowings,,,,-7000000.0
