,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,15555000000.0,15241000000.0,15261000000.0,15026000000.0
Capital Surplus,1071000000.0,1034000000.0,1000000000.0,534000000.0
Total Liab,31588000000.0,30365000000.0,29872000000.0,30730000000.0
Total Stockholder Equity,15014000000.0,14756000000.0,14556000000.0,12074000000.0
Minority Interest,924000000.0,894000000.0,906000000.0,528000000.0
Deferred Long Term Liab,100000000.0,100000000.0,100000000.0,103000000.0
Other Current Liab,1380000000.0,1346000000.0,1361000000.0,1368000000.0
Total Assets,47526000000.0,46015000000.0,45334000000.0,43332000000.0
Common Stock,9406000000.0,9249000000.0,9096000000.0,7677000000.0
Other Current Assets,242000000.0,225000000.0,228000000.0,231000000.0
Retained Earnings,4307000000.0,4324000000.0,4314000000.0,3746000000.0
Other Liab,5832000000.0,5700000000.0,5662000000.0,5810000000.0
Good Will,7416000000.0,7201000000.0,7216000000.0,7235000000.0
Treasury Stock,230000000.0,149000000.0,146000000.0,117000000.0
Other Assets,2372000000.0,1833000000.0,1662000000.0,1068000000.0
Cash,1864000000.0,2183000000.0,1903000000.0,848000000.0
Total Current Liabilities,7438000000.0,6518000000.0,6910000000.0,5909000000.0
Deferred Long Term Asset Charges,31000000.0,,,
Short Long Term Debt,2159000000.0,1688000000.0,2250000000.0,976000000.0
Other Stockholder Equity,230000000.0,149000000.0,146000000.0,117000000.0
Property Plant Equipment,15887000000.0,15314000000.0,15041000000.0,15014000000.0
Total Current Assets,5923000000.0,6105000000.0,5838000000.0,4683000000.0
Long Term Investments,373000000.0,321000000.0,316000000.0,306000000.0
Net Tangible Assets,-7957000000.0,-7686000000.0,-7921000000.0,-10187000000.0
Net Receivables,3131000000.0,2946000000.0,2897000000.0,2942000000.0
Long Term Debt,16580000000.0,16687000000.0,15894000000.0,17641000000.0
Inventory,332000000.0,363000000.0,421000000.0,407000000.0
Accounts Payable,1103000000.0,987000000.0,879000000.0,855000000.0
