,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,116384000000,88535000000,23646000000,217000000,8275000000,7448000000
1,2020,4,116764000000,87563000000,23743000000,218000000,8397000000,7087000000
2,2021,1,117032000000,88763000000,23905000000,214000000,8313000000,7580000000
3,2021,2,119759000000,90603000000,24002000000,222000000,8687000000,7753000000
