,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,909000000.0,918000000.0,940000000.0,1049000000.0
Capital Surplus,1166000000.0,1186000000.0,1190000000.0,1176000000.0
Total Liab,5727000000.0,5742000000.0,5503000000.0,5475000000.0
Total Stockholder Equity,368000000.0,411000000.0,743000000.0,1184000000.0
Minority Interest,179000000.0,181000000.0,195000000.0,196000000.0
Total Assets,6274000000.0,6334000000.0,6441000000.0,6855000000.0
Common Stock,131000000.0,131000000.0,131000000.0,131000000.0
Other Current Assets,9000000.0,9000000.0,5000000.0,6000000.0
Retained Earnings,1027000000.0,1036000000.0,1086000000.0,1302000000.0
Other Liab,915000000.0,886000000.0,896000000.0,941000000.0
Good Will,1566000000.0,1575000000.0,1574000000.0,1803000000.0
Treasury Stock,-1956000000.0,-1942000000.0,-1664000000.0,-1425000000.0
Other Assets,368000000.0,280000000.0,349000000.0,346000000.0
Cash,210000000.0,319000000.0,492000000.0,732000000.0
Total Current Liabilities,2639000000.0,2056000000.0,1819000000.0,1738000000.0
Short Long Term Debt,899000000.0,300000000.0,300000000.0,300000000.0
Other Stockholder Equity,-567000000.0,-546000000.0,-553000000.0,-575000000.0
Property Plant Equipment,1611000000.0,1653000000.0,1579000000.0,1543000000.0
Total Current Assets,1820000000.0,1829000000.0,1962000000.0,2103000000.0
Net Tangible Assets,-2107000000.0,-2082000000.0,-1771000000.0,-1668000000.0
Net Receivables,654000000.0,604000000.0,643000000.0,616000000.0
Long Term Debt,1885000000.0,2484000000.0,2483000000.0,2483000000.0
Inventory,785000000.0,752000000.0,688000000.0,609000000.0
Accounts Payable,1582000000.0,930000000.0,1444000000.0,1373000000.0
Other Current Liab,,294000000.0,1000000.0,4000000.0
Long Term Investments,,79000000.0,37000000.0,11000000.0
