,2021-07-04,2021-04-04,2020-12-31,2020-09-27
Intangible Assets,942000000.0,964000000.0,963000000.0,990000000.0
Capital Surplus,1849000000.0,1837000000.0,1848000000.0,1829000000.0
Total Liab,13815000000.0,13931000000.0,13635000000.0,12927000000.0
Total Stockholder Equity,7866000000.0,8109000000.0,8062000000.0,7700000000.0
Minority Interest,927000000.0,922000000.0,927000000.0,941000000.0
Other Current Liab,1558000000.0,1490000000.0,1447000000.0,1288000000.0
Total Assets,22608000000.0,22962000000.0,22624000000.0,21568000000.0
Common Stock,556000000.0,556000000.0,556000000.0,556000000.0
Retained Earnings,16228000000.0,15825000000.0,15419000000.0,15118000000.0
Other Liab,3254000000.0,3308000000.0,3324000000.0,3206000000.0
Good Will,1291000000.0,1290000000.0,1293000000.0,1288000000.0
Treasury Stock,-10767000000.0,-10109000000.0,-9761000000.0,-9803000000.0
Other Assets,2318000000.0,2294000000.0,2337000000.0,2723000000.0
Cash,2481000000.0,2958000000.0,3401000000.0,2967000000.0
Total Current Liabilities,6604000000.0,6660000000.0,6335000000.0,5709000000.0
Deferred Long Term Asset Charges,436000000.0,439000000.0,479000000.0,
Short Long Term Debt,57000000.0,61000000.0,50000000.0,58000000.0
Other Stockholder Equity,-1929000000.0,-1937000000.0,-1982000000.0,-2107000000.0
Property Plant Equipment,4632000000.0,4662000000.0,4693000000.0,4087000000.0
Total Current Assets,11931000000.0,12122000000.0,11897000000.0,11062000000.0
Long Term Investments,1494000000.0,1630000000.0,1441000000.0,1418000000.0
Net Tangible Assets,5633000000.0,5855000000.0,5806000000.0,5422000000.0
Short Term Investments,438000000.0,397000000.0,461000000.0,345000000.0
Net Receivables,4132000000.0,4209000000.0,3992000000.0,3628000000.0
Long Term Debt,3536000000.0,3531000000.0,3572000000.0,3603000000.0
Inventory,4076000000.0,3753000000.0,3425000000.0,3470000000.0
Accounts Payable,3172000000.0,3279000000.0,2820000000.0,2597000000.0
