,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,9581295000.0,9581295000.0,9831048000.0,9831048000.0
Capital Surplus,4641225000.0,4641225000.0,4834851000.0,4834851000.0
Total Liab,39189458000.0,39189458000.0,41619272000.0,41619272000.0
Total Stockholder Equity,30328590000.0,30328590000.0,26462900000.0,26462900000.0
Minority Interest,398717000.0,398717000.0,418847000.0,418847000.0
Other Current Liab,7240782000.0,7240782000.0,6148727000.0,6148727000.0
Total Assets,69916765000.0,69916765000.0,68501019000.0,68501019000.0
Common Stock,201000.0,201000.0,198000.0,198000.0
Other Current Assets,12934622000.0,12934622000.0,8285912000.0,8285912000.0
Retained Earnings,29107591000.0,29107591000.0,25413281000.0,25413281000.0
Other Liab,2147705000.0,2147705000.0,2119632000.0,2119632000.0
Good Will,5427559000.0,5427559000.0,4972459000.0,4972459000.0
Treasury Stock,-3420427000.0,-3420427000.0,-3785430000.0,-3785430000.0
Other Assets,895051000.0,895051000.0,1010286000.0,1010286000.0
Cash,10825437000.0,10825437000.0,8390643000.0,8390643000.0
Total Current Liabilities,24237469000.0,24237469000.0,28474082000.0,28474082000.0
Deferred Long Term Asset Charges,251630000.0,251630000.0,209492000.0,209492000.0
Short Long Term Debt,13196359000.0,13196359000.0,3179613000.0,3179613000.0
Other Stockholder Equity,-3420427000.0,-3420427000.0,-3785430000.0,-3785430000.0
Property Plant Equipment,19585777000.0,19585777000.0,18787203000.0,18787203000.0
Total Current Assets,34375078000.0,34375078000.0,33850751000.0,33850751000.0
Long Term Investments,52005000.0,52005000.0,49272000.0,49272000.0
Net Tangible Assets,15319736000.0,15319736000.0,11659393000.0,11659393000.0
Net Receivables,1786991000.0,1786991000.0,7933690000.0,7933690000.0
Long Term Debt,8940945000.0,8940945000.0,7178457000.0,7178457000.0
Inventory,8677881000.0,8677881000.0,9090091000.0,9090091000.0
Accounts Payable,3493459000.0,3493459000.0,4981633000.0,4981633000.0
