Date,Dividends
2014-06-20,0.139764
2015-06-16,0.116096
2016-06-17,0.064443
2017-06-12,0.383926
2018-06-12,0.458668
2019-06-11,0.47369
2020-06-11,0.58057
2021-06-21,0.746643
