,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,4523532000,2307825000,47783000,39858000,413157000,281951000
1,2021,1,4550852000,2244882000,47838000,39887000,472918000,346564000
2,2021,2,4610567000,2310672000,47862000,43963000,411788000,381324000
3,2021,3,4730697000,2404585000,47862000,43963000,641678000,578964000
