,2021-10-30,2021-07-31,2021-05-01,2021-01-30
Intangible Assets,165000000.0,411000000.0,411000000.0,411000000.0
Capital Surplus,904000000.0,911000000.0,903000000.0,891000000.0
Total Liab,7706000000.0,11580000000.0,11079000000.0,12232000000.0
Total Stockholder Equity,-1676000000.0,-1189000000.0,-534000000.0,-662000000.0
Minority Interest,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Liab,124000000.0,332000000.0,498000000.0,720000000.0
Total Assets,6031000000.0,10392000000.0,10546000000.0,11571000000.0
Common Stock,137000000.0,140000000.0,144000000.0,143000000.0
Other Current Assets,153000000.0,823000000.0,187000000.0,134000000.0
Retained Earnings,-1975000000.0,-1505000000.0,-1144000000.0,-1421000000.0
Other Liab,426000000.0,541000000.0,551000000.0,524000000.0
Good Will,628000000.0,628000000.0,628000000.0,628000000.0
Treasury Stock,-742000000.0,-735000000.0,-437000000.0,-275000000.0
Other Assets,88000000.0,155000000.0,149000000.0,181000000.0
Cash,1441000000.0,1988000000.0,2807000000.0,3903000000.0
Total Current Liabilities,1435000000.0,2625000000.0,2680000000.0,2826000000.0
Deferred Long Term Asset Charges,62000000.0,70000000.0,72000000.0,69000000.0
Other Stockholder Equity,80000000.0,87000000.0,86000000.0,83000000.0
Property Plant Equipment,2040000000.0,4565000000.0,4626000000.0,4653000000.0
Total Current Assets,2985000000.0,4514000000.0,4612000000.0,5579000000.0
Long Term Investments,125000000.0,119000000.0,120000000.0,119000000.0
Net Tangible Assets,-2469000000.0,-2228000000.0,-1573000000.0,-1701000000.0
Net Receivables,242000000.0,230000000.0,221000000.0,269000000.0
Long Term Debt,4852000000.0,5938000000.0,5344000000.0,6366000000.0
Inventory,1149000000.0,1473000000.0,1397000000.0,1273000000.0
Accounts Payable,655000000.0,838000000.0,735000000.0,683000000.0
