,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,1857695000,493322000,4757000,0,11948000,177575000
1,2021,1,0,0,0,0,167415000,207848000
2,2021,2,3213022000,261089000,6202000,0,320062000,216462000
3,2021,3,0,0,0,0,7105000,240719000
