Date,Dividends
2013-03-14,0.02495
2013-08-02,0.01631
2013-12-05,0.0224
2014-03-06,0.0224
2014-06-10,0.0224
2014-09-11,0.02143
2014-12-03,0.02046
2015-03-10,0.01461
2015-06-09,0.014306
2015-12-23,0.014125
2016-05-26,0.014886
2016-09-29,0.011019
2017-04-12,0.021
2017-11-02,0.027
2018-04-18,0.033
2018-11-02,0.027
2019-04-17,0.037666
2020-04-13,0.025
2021-05-21,0.010879
