,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,451520000000,426242000000,5981000000,0,0,0
1,2021,1,663569000000,628017000000,8061000000,0,0,0
2,2021,2,674088000000,639517000000,8061000000,0,0,0
3,2021,3,685738000000,650614000000,8061000000,0,0,0
