,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,8323000.0,8684000.0,9021000.0,9401000.0
Total Liab,940684000.0,888286000.0,953217000.0,962952000.0
Total Stockholder Equity,57972000.0,2699000.0,-60209000.0,-181800000.0
Other Current Liab,136677000.0,104352000.0,134434000.0,93271000.0
Total Assets,998656000.0,890985000.0,893008000.0,781152000.0
Common Stock,62000.0,63000.0,63000.0,63000.0
Other Current Assets,42436000.0,20064000.0,7840000.0,6768000.0
Retained Earnings,57910000.0,2635000.0,-60971000.0,-181922000.0
Other Liab,103548000.0,112586000.0,115963000.0,114288000.0
Other Assets,67447000.0,68038000.0,66682000.0,43635000.0
Cash,265930000.0,249418000.0,262791000.0,189114000.0
Total Current Liabilities,322933000.0,276412000.0,257641000.0,235563000.0
Deferred Long Term Asset Charges,4752000.0,4776000.0,3507000.0,3733000.0
Short Long Term Debt,23865000.0,23865000.0,23865000.0,24067000.0
Property Plant Equipment,141265000.0,119072000.0,118591000.0,117886000.0
Total Current Assets,780334000.0,694156000.0,697988000.0,610230000.0
Long Term Investments,1287000.0,1035000.0,726000.0,
Net Tangible Assets,49649000.0,-5985000.0,-69230000.0,-191201000.0
Short Term Investments,1074000.0,1320000.0,1013000.0,508000.0
Net Receivables,173927000.0,172289000.0,187315000.0,163696000.0
Long Term Debt,460929000.0,467030000.0,548133000.0,581422000.0
Inventory,261590000.0,233767000.0,224930000.0,233079000.0
Accounts Payable,124643000.0,112071000.0,63783000.0,86672000.0
Treasury Stock,,1000.0,3000.0,4000.0
Other Stockholder Equity,,1000.0,3000.0,4000.0
Capital Surplus,,,696000.0,55000.0
