cik,ticker,final_score,dividend_yield-final_score,dividends_paid-final_score,net_income-final_score,price-final_score,book_value-final_score
753308,NEE,20.19640025099845,0.0036752733193765996,1.9312906370843335,0.8352487269332302,10.754423937875428,6.671761675786082
1575051,CINR,17.53430916225902,0.010179948586118252,0.0,0.5982955115277184,3.6793149215728325,13.24651878057235
912728,FWRD,17.371466386680176,0.002001150086256469,1.5268088586816912,1.0404623655618535,4.8125227526090075,9.98967125974137
93410,CVX,15.34687164599503,0.00660154116861841,0.0,0.001464221585693204,4.960323243560922,10.378482639679797
1571123,SAIC,9.1669864398509,0.003531376759723217,0.0,2.1211969514074145,5.96421288424215,1.078045227441614
1065059,LEU,2.4273333835241204,0.0,0.0,0.41773699635495737,1.2295498919773675,0.7800464951917957
