,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,22858190000,14518578000,1557000,172332000,650769000,640458000
1,2021,1,22213552000,13892205000,1561000,171566000,706550000,605954000
2,2021,2,22059076000,13969083000,1561000,171551000,709015000,597312000
3,2021,3,22848810000,14794061000,1562000,170264000,722559000,614262000
