,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,31718000000,23850000000,449000000,201000000,5239000000,5086000000
1,2021,1,31477000000,23706000000,449000000,202000000,5363000000,5014000000
2,2021,2,31448000000,23094000000,449000000,201000000,5616000000,5184000000
3,2021,3,29471000000,19848000000,449000000,199000000,5714000000,4850000000
