,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,44000000.0,-15000000.0,-32000000.0,21000000.0
Change To Liabilities,-52000000.0,-81000000.0,267000000.0,-32000000.0
Total Cashflows From Investing Activities,-5000000.0,70000000.0,-2505000000.0,-74000000.0
Net Borrowings,281000000.0,-214000000.0,435000000.0,1881000000.0
Total Cash From Financing Activities,-321000000.0,-532000000.0,152000000.0,1791000000.0
Change To Operating Activities,-167000000.0,-228000000.0,-225000000.0,169000000.0
Net Income,288000000.0,342000000.0,298000000.0,225000000.0
Change In Cash,-98000000.0,-382000000.0,-1970000000.0,2165000000.0
Repurchase Of Stock,-477000000.0,-256000000.0,-201000000.0,-45000000.0
Effect Of Exchange Rate,-4000000.0,7000000.0,-11000000.0,13000000.0
Total Cash From Operating Activities,232000000.0,73000000.0,394000000.0,435000000.0
Depreciation,66000000.0,68000000.0,63000000.0,53000000.0
Other Cashflows From Investing Activities,-17000000.0,-66000000.0,-1000000.0,-35000000.0
Dividends Paid,-91000000.0,-88000000.0,-81000000.0,-81000000.0
Change To Account Receivables,8000000.0,18000000.0,6000000.0,-58000000.0
Other Cashflows From Financing Activities,-34000000.0,9000000.0,-1000000.0,-1000000.0
Change To Netincome,88000000.0,-45000000.0,-15000000.0,78000000.0
Capital Expenditures,-32000000.0,-39000000.0,-42000000.0,-60000000.0
Issuance Of Stock,,17000000.0,17000000.0,36000000.0
