,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,1200102000,716109000,1000,0,264839000,191848000
1,2021,1,2194199000,1461358000,1000,0,301754000,270056000
2,2021,2,2100656000,1516257000,1000,0,316057000,276706000
3,2021,3,2230164000,1582349000,1000,0,351519000,329710000
