,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Intangible Assets,24000000.0,29000000.0,35000000.0,40000000.0
Capital Surplus,7044000000.0,6977000000.0,6939000000.0,6855000000.0
Total Liab,8012000000.0,8044000000.0,8120000000.0,7996000000.0
Total Stockholder Equity,601000000.0,631000000.0,484000000.0,990000000.0
Other Current Liab,229000000.0,221000000.0,217000000.0,222000000.0
Total Assets,8613000000.0,8675000000.0,8604000000.0,8986000000.0
Other Current Assets,186000000.0,206000000.0,219000000.0,158000000.0
Retained Earnings,-6398000000.0,-6305000000.0,-6417000000.0,-5829000000.0
Other Liab,232000000.0,190000000.0,187000000.0,203000000.0
Good Will,1237000000.0,1237000000.0,1237000000.0,1237000000.0
Treasury Stock,-45000000.0,-41000000.0,-38000000.0,-36000000.0
Other Assets,1435000000.0,1126000000.0,1142000000.0,1137000000.0
Cash,991000000.0,1209000000.0,1212000000.0,1799000000.0
Total Current Liabilities,2889000000.0,2921000000.0,2993000000.0,2621000000.0
Deferred Long Term Asset Charges,1128000000.0,1117000000.0,1118000000.0,1120000000.0
Short Long Term Debt,257000000.0,259000000.0,258000000.0,49000000.0
Other Stockholder Equity,-45000000.0,-41000000.0,-38000000.0,-36000000.0
Property Plant Equipment,2213000000.0,2278000000.0,2317000000.0,2323000000.0
Total Current Assets,3668000000.0,3779000000.0,3692000000.0,4081000000.0
Long Term Investments,36000000.0,226000000.0,181000000.0,168000000.0
Net Tangible Assets,-660000000.0,-635000000.0,-788000000.0,-287000000.0
Short Term Investments,2000000.0,2000000.0,2000000.0,5000000.0
Net Receivables,1301000000.0,1158000000.0,978000000.0,801000000.0
Long Term Debt,4891000000.0,4894000000.0,4897000000.0,5120000000.0
Inventory,1188000000.0,1204000000.0,1281000000.0,1318000000.0
Accounts Payable,1766000000.0,1725000000.0,1861000000.0,1730000000.0
Common Stock,,,484000000.0,
