,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Investments,-3000000.0,18000000.0,3000000.0,3000000.0
Change To Liabilities,28000000.0,-74000000.0,135000000.0,-51000000.0
Total Cashflows From Investing Activities,-120000000.0,-106000000.0,-97000000.0,-159000000.0
Net Borrowings,-6000000.0,-6000000.0,-6000000.0,992000000.0
Total Cash From Financing Activities,-594000000.0,-375000000.0,-868000000.0,-179000000.0
Change To Operating Activities,-67000000.0,83000000.0,-66000000.0,30000000.0
Issuance Of Stock,33000000.0,13000000.0,55000000.0,11000000.0
Net Income,526000000.0,482000000.0,329000000.0,280000000.0
Change In Cash,-218000000.0,-3000000.0,-587000000.0,135000000.0
Repurchase Of Stock,-468000000.0,-228000000.0,-752000000.0,-1001000000.0
Total Cash From Operating Activities,496000000.0,478000000.0,378000000.0,473000000.0
Depreciation,104000000.0,103000000.0,99000000.0,96000000.0
Dividends Paid,-153000000.0,-154000000.0,-161000000.0,-167000000.0
Change To Inventory,16000000.0,77000000.0,35000000.0,5000000.0
Change To Account Receivables,-143000000.0,-180000000.0,-177000000.0,66000000.0
Change To Netincome,32000000.0,-13000000.0,23000000.0,47000000.0
Capital Expenditures,-117000000.0,-124000000.0,-104000000.0,-159000000.0
Other Cashflows From Financing Activities,,,-4000000.0,-14000000.0
