,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,375400000.0,392582000.0,409559000.0,412998000.0
Capital Surplus,1643661000.0,1622199000.0,1586545000.0,1574240000.0
Total Liab,1703118000.0,1842446000.0,1876490000.0,1707872000.0
Total Stockholder Equity,3026049000.0,2885679000.0,2709234000.0,2864984000.0
Other Current Liab,172497000.0,447769000.0,451003000.0,175173000.0
Total Assets,4729167000.0,4728125000.0,4585724000.0,4572856000.0
Common Stock,583000.0,583000.0,582000.0,582000.0
Other Current Assets,77826000.0,72409000.0,,
Retained Earnings,3222064000.0,3079640000.0,2941336000.0,3076569000.0
Other Liab,163774000.0,172550000.0,165637000.0,199164000.0
Good Will,1922037000.0,1927901000.0,1925991000.0,1910492000.0
Treasury Stock,-1840259000.0,-1816743000.0,-1819229000.0,-1786407000.0
Other Assets,196828000.0,200664000.0,160447000.0,164027000.0
Cash,276149000.0,295278000.0,230635000.0,255865000.0
Total Current Liabilities,624158000.0,911766000.0,876541000.0,577335000.0
Deferred Long Term Asset Charges,80765000.0,79904000.0,49936000.0,49628000.0
Short Long Term Debt,12000000.0,12000000.0,11990000.0,11988000.0
Other Stockholder Equity,-217003000.0,-193487000.0,-195973000.0,-163151000.0
Property Plant Equipment,601719000.0,592065000.0,583861000.0,590763000.0
Total Current Assets,1586255000.0,1574757000.0,1466150000.0,1451485000.0
Long Term Investments,46928000.0,40156000.0,39716000.0,43091000.0
Net Tangible Assets,728612000.0,565196000.0,373684000.0,541494000.0
Net Receivables,601353000.0,625185000.0,537554000.0,518817000.0
Long Term Debt,793668000.0,643351000.0,719046000.0,813732000.0
Inventory,506644000.0,457033000.0,484061000.0,474821000.0
Accounts Payable,173696000.0,138008000.0,117222000.0,122166000.0
Short Term Investments,,29084000.0,24011000.0,
