,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,0.0,933590000.0,1092727000.0,1294644000.0
Total Cashflows From Investing Activities,6962534000.0,-1217758000.0,-2892396000.0,-8300693000.0
Total Cash From Financing Activities,11010741000.0,5533762000.0,5533762000.0,9990955000.0
Net Income,-21510000.0,-235489000.0,-359967000.0,107547000.0
Change In Cash,20134133000.0,5644696000.0,-1990157000.0,3361693000.0
Effect Of Exchange Rate,-8659000.0,-78935000.0,-24104000.0,-149910000.0
Total Cash From Operating Activities,2169517000.0,1407627000.0,926343000.0,1821341000.0
Other Cashflows From Investing Activities,7388022000.0,7388022000.0,7388022000.0,7388022000.0
Other Cashflows From Financing Activities,11010741000.0,11010741000.0,11010741000.0,11010741000.0
Change To Netincome,2191027000.0,175781000.0,421601000.0,-27008000.0
Capital Expenditures,-425488000.0,-425488000.0,-356131000.0,-222228000.0
Investments,,-724990000.0,-2535965000.0,-8072465000.0
Net Borrowings,,5533238000.0,5533238000.0,5533238000.0
Change To Operating Activities,,175738000.0,4183000.0,530169000.0
Issuance Of Stock,,524000.0,524000.0,9990955000.0
Depreciation,,128115000.0,97276000.0,103573000.0
Change To Inventory,,235057000.0,-330253000.0,-183871000.0
Change To Account Receivables,,-5165000.0,776000.0,-3713000.0
