,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2021,1,8686000000,8208000000,456000000,107000000,1470000000,1288000000
1,2021,2,9360000000,8675000000,504000000,106000000,1555000000,1221000000
2,2021,3,9156000000,8436000000,550000000,112000000,1458000000,1256000000
3,2021,4,9222000000,8463000000,603000000,112000000,1566000000,1342000000
