,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,4710200000.0,4751300000.0,4809800000.0,4867400000.0
Total Liab,11424800000.0,10645600000.0,9372800000.0,9193400000.0
Total Stockholder Equity,11223400000.0,10875200000.0,10563400000.0,10400900000.0
Minority Interest,1520200000.0,1608300000.0,1933600000.0,1635300000.0
Other Current Liab,1324500000.0,1081500000.0,988800000.0,1005300000.0
Total Assets,24168400000.0,23129100000.0,21869800000.0,21229600000.0
Common Stock,50200000.0,50300000.0,50400000.0,50500000.0
Other Current Assets,6109500000.0,5487500000.0,4532200000.0,3672900000.0
Retained Earnings,11550800000.0,11151000000.0,10861500000.0,10665100000.0
Other Liab,4264100000.0,3816500000.0,2549100000.0,2140000000.0
Good Will,4457700000.0,4516800000.0,4516400000.0,4515200000.0
Treasury Stock,-377600000.0,-326100000.0,-348500000.0,-314700000.0
Other Assets,376300000.0,313000000.0,276400000.0,295200000.0
Cash,4357800000.0,3856200000.0,3740200000.0,3975500000.0
Total Current Liabilities,3372200000.0,2800600000.0,2765400000.0,2691100000.0
Deferred Long Term Asset Charges,131900000.0,,,
Other Stockholder Equity,-377600000.0,-326100000.0,-348500000.0,-314700000.0
Property Plant Equipment,1218400000.0,1227800000.0,1266000000.0,1324600000.0
Total Current Assets,11895500000.0,10704800000.0,9567300000.0,8878500000.0
Long Term Investments,1510300000.0,1615400000.0,1433900000.0,1348700000.0
Net Tangible Assets,2055500000.0,1607100000.0,1237200000.0,1018300000.0
Net Receivables,1428200000.0,1361100000.0,1294900000.0,1230100000.0
Long Term Debt,3399400000.0,3480600000.0,3486500000.0,3753100000.0
Accounts Payable,479300000.0,460500000.0,443200000.0,442400000.0
