,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-383400000.0,-1036400000.0,-238400000.0,-548700000.0
Change To Liabilities,-40600000.0,-54600000.0,69400000.0,-1000000.0
Total Cashflows From Investing Activities,-679900000.0,-1163000000.0,-251200000.0,-521800000.0
Net Borrowings,420300000.0,868300000.0,24500000.0,753000000.0
Total Cash From Financing Activities,487200000.0,883000000.0,-6200000.0,666100000.0
Change To Operating Activities,193100000.0,-69700000.0,98000000.0,-102000000.0
Issuance Of Stock,11300000.0,11300000.0,11000000.0,11000000.0
Net Income,665700000.0,438400000.0,381800000.0,345300000.0
Change In Cash,286100000.0,-35900000.0,-54800000.0,462000000.0
Repurchase Of Stock,-72400000.0,-45400000.0,-45300000.0,-45100000.0
Effect Of Exchange Rate,-27300000.0,10200000.0,-12800000.0,27700000.0
Total Cash From Operating Activities,506100000.0,233900000.0,215400000.0,290000000.0
Depreciation,65600000.0,84100000.0,80900000.0,80000000.0
Other Cashflows From Investing Activities,4700000.0,5000000.0,7800000.0,2800000.0
Dividends Paid,-141100000.0,-141800000.0,-142000000.0,-134800000.0
Change To Account Receivables,-67300000.0,300000.0,-100500000.0,-15000000.0
Other Cashflows From Financing Activities,269100000.0,201900000.0,145600000.0,93000000.0
Change To Netincome,-367700000.0,-173500000.0,-159400000.0,-171600000.0
Capital Expenditures,-44400000.0,-14100000.0,-7200000.0,-13600000.0
