,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Intangible Assets,1698600000.0,34700000.0,39100000.0,46400000.0
Capital Surplus,79600000.0,17500000.0,3530200000.0,3471600000.0
Total Liab,3293600000.0,2483400000.0,1022100000.0,1004900000.0
Total Stockholder Equity,5297100000.0,5002800000.0,4712300000.0,4414900000.0
Other Current Liab,254200000.0,118800000.0,128000000.0,127200000.0
Total Assets,8590700000.0,7486200000.0,5734400000.0,5419800000.0
Common Stock,41300000.0,41300000.0,41300000.0,41200000.0
Other Current Assets,204100000.0,168500000.0,146300000.0,148200000.0
Retained Earnings,5185800000.0,4952100000.0,5489100000.0,5246700000.0
Other Liab,255000000.0,275300000.0,335400000.0,342400000.0
Good Will,2176700000.0,1189800000.0,1189800000.0,1189800000.0
Treasury Stock,-9600000.0,-8100000.0,-4348300000.0,-4344600000.0
Other Assets,175200000.0,121100000.0,132200000.0,129900000.0
Cash,882900000.0,2845000000.0,1059900000.0,617200000.0
Total Current Liabilities,658500000.0,578300000.0,538400000.0,507600000.0
Deferred Long Term Asset Charges,119500000.0,58000000.0,59000000.0,56400000.0
Other Stockholder Equity,-7900000.0,-8000000.0,-7800000.0,-7700000.0
Property Plant Equipment,1667700000.0,1614800000.0,1564600000.0,1477800000.0
Total Current Assets,2865400000.0,4521900000.0,2804700000.0,2575200000.0
Long Term Investments,7100000.0,3900000.0,4000000.0,700000.0
Net Tangible Assets,1421800000.0,3778300000.0,3483400000.0,3178700000.0
Short Term Investments,137200000.0,129200000.0,359700000.0,401400000.0
Net Receivables,756200000.0,570500000.0,499000000.0,689900000.0
Long Term Debt,2235600000.0,1487100000.0,,
Inventory,885000000.0,808700000.0,739800000.0,718500000.0
Accounts Payable,236000000.0,319500000.0,276200000.0,264600000.0
