,2021-10-01,2021-07-02,2021-04-02,2021-01-01
Investments,-11300000.0,230400000.0,38600000.0,12200000.0
Change To Liabilities,37800000.0,18100000.0,-18700000.0,22400000.0
Total Cashflows From Investing Activities,-3032200000.0,113900000.0,-103900000.0,-111000000.0
Net Borrowings,748500000.0,1489700000.0,1489700000.0,1489700000.0
Total Cash From Financing Activities,671800000.0,1398300000.0,-69100000.0,-323600000.0
Change To Operating Activities,121400000.0,-79400000.0,2900000.0,30600000.0
Issuance Of Stock,15900000.0,700000.0,17100000.0,2700000.0
Net Income,326300000.0,337800000.0,325000000.0,509300000.0
Change In Cash,-1962100000.0,1785100000.0,442700000.0,50500000.0
Repurchase Of Stock,-1600000.0,-2300000.0,-3600000.0,-243300000.0
Total Cash From Operating Activities,398300000.0,272900000.0,615700000.0,485100000.0
Depreciation,101500000.0,91000000.0,89300000.0,86400000.0
Dividends Paid,-92500000.0,-82500000.0,-82600000.0,-83000000.0
Change To Inventory,-35300000.0,-67700000.0,-27100000.0,88900000.0
Change To Account Receivables,-220800000.0,-71500000.0,190900000.0,-296300000.0
Other Cashflows From Financing Activities,1500000.0,-7300000.0,-7300000.0,-7300000.0
Change To Netincome,66300000.0,44700000.0,53400000.0,43800000.0
Capital Expenditures,-263000000.0,-115000000.0,-140900000.0,-118900000.0
