,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,51732000000,31716000000,7000000,399000000,14470000000,14934000000
1,2020,4,51774000000,32132000000,7000000,400000000,15298000000,15657000000
2,2021,1,53614000000,34887000000,7000000,400000000,19686000000,20390000000
3,2021,2,55456000000,36752000000,7000000,401000000,26326000000,26164000000
