,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,81000000.0,83000000.0,85000000.0,89000000.0
Capital Surplus,4402000000.0,4399000000.0,4396000000.0,4391000000.0
Total Liab,29867000000.0,29395000000.0,29403000000.0,16063000000.0
Total Stockholder Equity,23854000000.0,23110000000.0,23099000000.0,16707000000.0
Minority Interest,11000000.0,11000000.0,11000000.0,
Other Current Liab,498000000.0,431000000.0,256000000.0,327000000.0
Total Assets,54251000000.0,53035000000.0,53032000000.0,32770000000.0
Common Stock,17152000000.0,17153000000.0,17152000000.0,11040000000.0
Retained Earnings,1364000000.0,857000000.0,677000000.0,501000000.0
Other Liab,7525000000.0,7244000000.0,7260000000.0,4690000000.0
Good Will,2984000000.0,2984000000.0,2984000000.0,2272000000.0
Treasury Stock,936000000.0,701000000.0,874000000.0,775000000.0
Other Assets,803000000.0,807000000.0,801000000.0,111000000.0
Cash,2010000000.0,1055000000.0,873000000.0,378000000.0
Total Current Liabilities,7112000000.0,6596000000.0,5311000000.0,2359000000.0
Deferred Long Term Asset Charges,93000000.0,107000000.0,102000000.0,36000000.0
Short Long Term Debt,545000000.0,632000000.0,,
Other Stockholder Equity,936000000.0,701000000.0,874000000.0,775000000.0
Property Plant Equipment,40387000000.0,40699000000.0,41368000000.0,27173000000.0
Total Current Assets,9539000000.0,7905000000.0,7211000000.0,2976000000.0
Long Term Investments,457000000.0,557000000.0,583000000.0,149000000.0
Net Tangible Assets,20789000000.0,20043000000.0,20030000000.0,14346000000.0
Short Term Investments,96000000.0,,,
Net Receivables,4063000000.0,3639000000.0,3507000000.0,1213000000.0
Long Term Debt,12441000000.0,12748000000.0,13947000000.0,7441000000.0
Inventory,3370000000.0,3211000000.0,2831000000.0,1089000000.0
Accounts Payable,5735000000.0,5188000000.0,4502000000.0,608000000.0
Other Current Assets,,,,175000000.0
