,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-2000000.0,-31000000.0,-31000000.0,-31000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-327000000.0,-424000000.0,204000000.0,-200000000.0
Net Borrowings,-868000000.0,-673000000.0,82000000.0,-64000000.0
Total Cash From Financing Activities,-913000000.0,-717000000.0,39000000.0,-64000000.0
Change To Operating Activities,-166000000.0,-430000000.0,-902000000.0,-91000000.0
Issuance Of Stock,1000000.0,1000000.0,1000000.0,1000000.0
Net Income,551000000.0,224000000.0,220000000.0,-153000000.0
Change In Cash,955000000.0,182000000.0,495000000.0,-26000000.0
Effect Of Exchange Rate,57000000.0,-46000000.0,24000000.0,-12000000.0
Total Cash From Operating Activities,2138000000.0,1369000000.0,228000000.0,250000000.0
Depreciation,1203000000.0,1083000000.0,1103000000.0,870000000.0
Other Cashflows From Investing Activities,239000000.0,41000000.0,11000000.0,14000000.0
Dividends Paid,-44000000.0,-44000000.0,-44000000.0,-44000000.0
Other Cashflows From Financing Activities,-2000000.0,-2000000.0,-2000000.0,-2000000.0
Change To Netincome,550000000.0,492000000.0,-193000000.0,-376000000.0
Capital Expenditures,-647000000.0,-534000000.0,-547000000.0,-250000000.0
