,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,497000000.0,521000000.0,538000000.0,481000000.0
Capital Surplus,107000000.0,104000000.0,107000000.0,128000000.0
Total Liab,16345000000.0,17106000000.0,17653000000.0,16885000000.0
Total Stockholder Equity,11782000000.0,12058000000.0,11678000000.0,11370000000.0
Minority Interest,387000000.0,382000000.0,374000000.0,350000000.0
Deferred Long Term Liab,672000000.0,709000000.0,681000000.0,694000000.0
Other Current Liab,415000000.0,429000000.0,400000000.0,333000000.0
Total Assets,28514000000.0,29546000000.0,29705000000.0,28605000000.0
Common Stock,3425000000.0,3416000000.0,3366000000.0,3271000000.0
Other Current Assets,41000000.0,76000000.0,54000000.0,163000000.0
Retained Earnings,9115000000.0,9241000000.0,9034000000.0,8704000000.0
Other Liab,1627000000.0,1738000000.0,1633000000.0,1513000000.0
Good Will,2131000000.0,2155000000.0,2153000000.0,2095000000.0
Treasury Stock,-865000000.0,-703000000.0,-829000000.0,-733000000.0
Other Assets,1307000000.0,1345000000.0,1305000000.0,1335000000.0
Cash,2748000000.0,3426000000.0,3464000000.0,3268000000.0
Total Current Liabilities,9372000000.0,9864000000.0,10472000000.0,9743000000.0
Deferred Long Term Asset Charges,405000000.0,389000000.0,382000000.0,372000000.0
Short Long Term Debt,101000000.0,117000000.0,137000000.0,129000000.0
Other Stockholder Equity,-865000000.0,-703000000.0,-829000000.0,-733000000.0
Property Plant Equipment,9897000000.0,10151000000.0,10174000000.0,10381000000.0
Total Current Assets,13227000000.0,14250000000.0,14575000000.0,13366000000.0
Long Term Investments,1455000000.0,1124000000.0,960000000.0,947000000.0
Net Tangible Assets,9154000000.0,9382000000.0,8987000000.0,8794000000.0
Net Receivables,6082000000.0,6531000000.0,7176000000.0,6394000000.0
Long Term Debt,3908000000.0,3941000000.0,3935000000.0,3973000000.0
Inventory,4150000000.0,3999000000.0,3645000000.0,3444000000.0
Accounts Payable,5914000000.0,6248000000.0,6787000000.0,6266000000.0
