,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-43094000.0,-77235000.0,10472000.0,198546000.0
Change To Liabilities,6778000.0,15960000.0,32136000.0,51759000.0
Total Cashflows From Investing Activities,-58964000.0,-93094000.0,-17646000.0,183070000.0
Net Borrowings,-35019000.0,-9509000.0,-35900000.0,-1627000.0
Total Cash From Financing Activities,-30574000.0,-4927000.0,-21802000.0,4763000.0
Change To Operating Activities,15580000.0,-3453000.0,-4937000.0,8592000.0
Issuance Of Stock,9256000.0,8529000.0,16339000.0,8115000.0
Net Income,-13735000.0,-24572000.0,-23159000.0,-15416000.0
Change In Cash,-50002000.0,-59162000.0,19375000.0,253228000.0
Repurchase Of Stock,-4815000.0,-3949000.0,-2964000.0,-2787000.0
Effect Of Exchange Rate,-3117000.0,668000.0,-3877000.0,4470000.0
Total Cash From Operating Activities,42653000.0,38191000.0,62700000.0,60925000.0
Depreciation,5352000.0,5228000.0,6308000.0,5406000.0
Change To Account Receivables,-11193000.0,-7531000.0,16475000.0,-29591000.0
Other Cashflows From Financing Activities,4000.0,2000.0,723000.0,1062000.0
Change To Netincome,28168000.0,41240000.0,24484000.0,28886000.0
Capital Expenditures,-6653000.0,-6779000.0,-3967000.0,-9521000.0
