,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,49057000.0,45157000.0,40218000.0,35225000.0
Capital Surplus,1375982000.0,1334301000.0,1279113000.0,1241167000.0
Total Liab,1233482000.0,1212928000.0,1195103000.0,1210711000.0
Total Stockholder Equity,831993000.0,805684000.0,774714000.0,762655000.0
Deferred Long Term Liab,37642000.0,35211000.0,30607000.0,28296000.0
Other Current Liab,374381000.0,360730000.0,337883000.0,314566000.0
Total Assets,2065475000.0,2018612000.0,1969817000.0,1973366000.0
Common Stock,47000.0,47000.0,47000.0,46000.0
Other Current Assets,57475000.0,52941000.0,47279000.0,44576000.0
Retained Earnings,-544627000.0,-530892000.0,-506320000.0,-483161000.0
Other Liab,15331000.0,15459000.0,14626000.0,14447000.0
Good Will,47404000.0,47789000.0,47588000.0,31318000.0
Treasury Stock,591000.0,2228000.0,1874000.0,4603000.0
Other Assets,45012000.0,43368000.0,38102000.0,35489000.0
Cash,288334000.0,338336000.0,397498000.0,378123000.0
Total Current Liabilities,549820000.0,563910000.0,482187000.0,445501000.0
Short Long Term Debt,21269000.0,64762000.0,11810000.0,7837000.0
Other Stockholder Equity,591000.0,2228000.0,1874000.0,4603000.0
Property Plant Equipment,380000000.0,355208000.0,358446000.0,377016000.0
Total Current Assets,1411064000.0,1426328000.0,1368173000.0,1456921000.0
Long Term Investments,132938000.0,100762000.0,117290000.0,37397000.0
Net Tangible Assets,735532000.0,712738000.0,686908000.0,696112000.0
Short Term Investments,882340000.0,875395000.0,782335000.0,873073000.0
Net Receivables,126673000.0,117030000.0,109602000.0,126433000.0
Long Term Debt,378795000.0,373863000.0,432626000.0,471099000.0
Accounts Payable,1944000.0,12178000.0,17907000.0,13540000.0
